Date			25.10.2024 11.07.21
76.875			-3902.58
77			-3902.64
77.125			-3901.25
77.25			-3899.75
77.375			-3900.56
77.5			-3901.19
77.625			-3900.06
77.75			-3900.78
77.875			-3902.03
78			-3901.86
78.125			-3903.56
78.25			-3903.78
78.375			-3902.86
78.5			-3901.39
78.625			-3901.03
78.75			-3900.47
78.875			-3900.22
79			-3900.92
79.125			-3903.25
79.25			-3904.22
79.375			-3902.56
79.5			-3901.08
79.625			-3899.67
79.75			-3900.75
79.875			-3900.92
80			-3901.89
80.125			-3901.64
80.25			-3900.58
80.375			-3902.61
80.5			-3902.97
80.625			-3901.22
80.75			-3902.75
80.875			-3904.28
81			-3904.72
81.125			-3905.14
81.25			-3904.42
81.375			-3905.94
81.5			-3905.89
81.625			-3905.31
81.75			-3905
81.875			-3905.61
82			-3906.17
82.125			-3907.19
82.25			-3907.83
82.375			-3906.33
82.5			-3907.06
82.625			-3906.53
82.75			-3908.03
82.875			-3908.19
83			-3907.39
83.125			-3906.64
83.25			-3907.11
83.375			-3904.83
83.5			-3905.47
83.625			-3905.33
83.75			-3904.69
83.875			-3904.92
84			-3907.25
84.125			-3905.17
84.25			-3906.83
84.375			-3908.56
84.5			-3907.89
84.625			-3908.11
84.75			-3908.17
84.875			-3908.47
85			-3907.86
85.125			-3907.08
85.25			-3906.47
85.375			-3906.58
85.5			-3906.75
85.625			-3907.11
85.75			-3904.67
85.875			-3904.97
86			-3905.06
86.125			-3905.11
86.25			-3906.47
86.375			-3905.36
86.5			-3905.17
86.625			-3904.53
86.75			-3905.47
86.875			-3903.67
87			-3904.89
87.125			-3906.14
87.25			-3906.08
87.375			-3907.19
87.5			-3908.94
87.625			-3907.58
87.75			-3906.83
87.875			-3905.78
88			-3907.39
88.125			-3905.94
88.25			-3906.64
88.375			-3908.11
88.5			-3909.53
88.625			-3907.67
88.75			-3906.67
88.875			-3908.44
89			-3907.94
89.125			-3907.61
89.25			-3908.56
89.375			-3907.81
89.5			-3908.64
89.625			-3910.75
89.75			-3912.56
89.875			-3911.42
90			-3911.78
90.125			-3910.92
90.25			-3912.5
90.375			-3911.69
90.5			-3911.61
90.625			-3912.31
90.75			-3911.89
90.875			-3911.89
91			-3911.97
91.125			-3911.06
91.25			-3912.11
91.375			-3910.44
91.5			-3909.72
91.625			-3912.14
91.75			-3913.53
91.875			-3912.64
92			-3910.06
92.125			-3911.56
92.25			-3911.28
92.375			-3910.19
92.5			-3909.94
92.625			-3910.61
92.75			-3909.11
92.875			-3908.75
93			-3908.5
93.125			-3909.67
93.25			-3909.83
93.375			-3909.36
93.5			-3910.44
93.625			-3912.11
93.75			-3913.83
93.875			-3913.39
94			-3912.08
94.125			-3911.78
94.25			-3909.69
94.375			-3910.78
94.5			-3911.72
94.625			-3913.25
94.75			-3914.08
94.875			-3911.5
95			-3911.25
95.125			-3914.5
95.25			-3914.75
95.375			-3914.03
95.5			-3914.89
95.625			-3914.56
95.75			-3913.97
95.875			-3914.97
96			-3915.17
96.125			-3914.58
96.25			-3912.61
96.375			-3912.33
96.5			-3914.39
96.625			-3914.06
96.75			-3913.97
96.875			-3914.78
97			-3913.94
