Date			25.10.2024 11.07.21
77.125			-3969.86
77.25			-3973.79
77.375			-3974.68
77.5			-3974.39
77.625			-3971.43
77.75			-3972.5
77.875			-3974.25
78			-3972.46
78.125			-3973.96
78.25			-3972.86
78.375			-3973.07
78.5			-3971.93
78.625			-3971.79
78.75			-3971.54
78.875			-3970.04
79			-3970.82
79.125			-3971.86
79.25			-3971.39
79.375			-3970.93
79.5			-3970.82
79.625			-3973.18
79.75			-3973.18
79.875			-3972.57
80			-3973.11
80.125			-3973.71
80.25			-3972.82
80.375			-3971.82
80.5			-3971.25
80.625			-3973.29
80.75			-3975.96
80.875			-3973.32
81			-3971.32
81.125			-3969.68
81.25			-3969.64
81.375			-3968.43
81.5			-3970.61
81.625			-3973.79
81.75			-3973.14
81.875			-3974.25
82			-3972.93
82.125			-3972.18
82.25			-3970.89
82.375			-3972.14
82.5			-3970.36
82.625			-3969.36
82.75			-3971.32
82.875			-3970.96
83			-3969.75
83.125			-3970.61
83.25			-3969.82
83.375			-3970.04
83.5			-3969.86
83.625			-3972.29
83.75			-3971.5
83.875			-3968.79
84			-3969.11
84.125			-3970.43
84.25			-3970.14
84.375			-3968.11
84.5			-3968.54
84.625			-3968.39
84.75			-3968.61
84.875			-3968.07
85			-3968.82
85.125			-3969.82
85.25			-3971.43
85.375			-3970.93
85.5			-3969.14
85.625			-3966.5
85.75			-3966.46
85.875			-3966.18
86			-3967
86.125			-3965.39
86.25			-3967.71
86.375			-3966.32
86.5			-3967.29
86.625			-3970.04
86.75			-3969.54
86.875			-3969.68
87			-3970.71
87.125			-3970.32
87.25			-3970.64
87.375			-3970.32
87.5			-3971.36
87.625			-3969.14
87.75			-3969.89
87.875			-3970.39
88			-3970.79
88.125			-3969.14
88.25			-3969.04
88.375			-3967.75
88.5			-3968.36
88.625			-3966.96
88.75			-3969.29
88.875			-3968.32
89			-3967.21
89.125			-3968
89.25			-3965.39
89.375			-3963.82
89.5			-3965.82
89.625			-3968.46
89.75			-3967.14
89.875			-3964.54
90			-3965.18
90.125			-3964.21
90.25			-3964.04
90.375			-3962.82
90.5			-3962.61
90.625			-3963.82
90.75			-3963.18
90.875			-3966.29
91			-3966.18
91.125			-3967.29
91.25			-3962.64
91.375			-3963.32
91.5			-3963.89
91.625			-3963.86
91.75			-3962.29
91.875			-3964.36
92			-3965.46
92.125			-3965.96
92.25			-3966.29
92.375			-3966.64
92.5			-3967.54
92.625			-3967.68
92.75			-3965.21
92.875			-3966.89
93			-3967.57
93.125			-3968.21
93.25			-3966.25
93.375			-3963.46
93.5			-3967.04
93.625			-3965.54
93.75			-3968.79
93.875			-3968.14
94			-3967.46
94.125			-3967.93
94.25			-3966.61
94.375			-3967.79
94.5			-3968.89
94.625			-3968.96
94.75			-3968.32
94.875			-3969.54
95			-3967.29
95.125			-3968.36
95.25			-3967.14
95.375			-3966.39
95.5			-3965.29
95.625			-3966.79
95.75			-3967.04
95.875			-3967
96			-3966.71
96.125			-3968.39
96.25			-3969.32
96.375			-3968.32
96.5			-3969.04
96.625			-3966.75
96.75			-3966.61
96.875			-3967.54
97			-3966.32
